rgb,audio,depth
/home/public/replica-dataset/apartment_1/180/61.png,/home/public/replica-dataset/apartment_1/180/61.wav,/home/public/replica-dataset/apartment_1/180/61.npy
/home/public/replica-dataset/apartment_1/180/237.png,/home/public/replica-dataset/apartment_1/180/237.wav,/home/public/replica-dataset/apartment_1/180/237.npy
/home/public/replica-dataset/apartment_1/180/17.png,/home/public/replica-dataset/apartment_1/180/17.wav,/home/public/replica-dataset/apartment_1/180/17.npy
/home/public/replica-dataset/apartment_1/180/198.png,/home/public/replica-dataset/apartment_1/180/198.wav,/home/public/replica-dataset/apartment_1/180/198.npy
/home/public/replica-dataset/apartment_1/180/16.png,/home/public/replica-dataset/apartment_1/180/16.wav,/home/public/replica-dataset/apartment_1/180/16.npy
/home/public/replica-dataset/apartment_1/180/132.png,/home/public/replica-dataset/apartment_1/180/132.wav,/home/public/replica-dataset/apartment_1/180/132.npy
/home/public/replica-dataset/apartment_1/180/247.png,/home/public/replica-dataset/apartment_1/180/247.wav,/home/public/replica-dataset/apartment_1/180/247.npy
/home/public/replica-dataset/apartment_1/180/53.png,/home/public/replica-dataset/apartment_1/180/53.wav,/home/public/replica-dataset/apartment_1/180/53.npy
/home/public/replica-dataset/apartment_1/180/137.png,/home/public/replica-dataset/apartment_1/180/137.wav,/home/public/replica-dataset/apartment_1/180/137.npy
/home/public/replica-dataset/apartment_1/180/113.png,/home/public/replica-dataset/apartment_1/180/113.wav,/home/public/replica-dataset/apartment_1/180/113.npy
/home/public/replica-dataset/apartment_1/180/147.png,/home/public/replica-dataset/apartment_1/180/147.wav,/home/public/replica-dataset/apartment_1/180/147.npy
/home/public/replica-dataset/apartment_1/180/69.png,/home/public/replica-dataset/apartment_1/180/69.wav,/home/public/replica-dataset/apartment_1/180/69.npy
/home/public/replica-dataset/apartment_1/180/36.png,/home/public/replica-dataset/apartment_1/180/36.wav,/home/public/replica-dataset/apartment_1/180/36.npy
/home/public/replica-dataset/apartment_1/180/209.png,/home/public/replica-dataset/apartment_1/180/209.wav,/home/public/replica-dataset/apartment_1/180/209.npy
/home/public/replica-dataset/apartment_1/180/70.png,/home/public/replica-dataset/apartment_1/180/70.wav,/home/public/replica-dataset/apartment_1/180/70.npy
/home/public/replica-dataset/apartment_1/180/143.png,/home/public/replica-dataset/apartment_1/180/143.wav,/home/public/replica-dataset/apartment_1/180/143.npy
/home/public/replica-dataset/apartment_1/180/225.png,/home/public/replica-dataset/apartment_1/180/225.wav,/home/public/replica-dataset/apartment_1/180/225.npy
/home/public/replica-dataset/apartment_1/180/19.png,/home/public/replica-dataset/apartment_1/180/19.wav,/home/public/replica-dataset/apartment_1/180/19.npy
/home/public/replica-dataset/apartment_1/180/172.png,/home/public/replica-dataset/apartment_1/180/172.wav,/home/public/replica-dataset/apartment_1/180/172.npy
/home/public/replica-dataset/apartment_1/180/43.png,/home/public/replica-dataset/apartment_1/180/43.wav,/home/public/replica-dataset/apartment_1/180/43.npy
/home/public/replica-dataset/apartment_1/180/104.png,/home/public/replica-dataset/apartment_1/180/104.wav,/home/public/replica-dataset/apartment_1/180/104.npy
/home/public/replica-dataset/apartment_1/180/210.png,/home/public/replica-dataset/apartment_1/180/210.wav,/home/public/replica-dataset/apartment_1/180/210.npy
/home/public/replica-dataset/apartment_1/180/242.png,/home/public/replica-dataset/apartment_1/180/242.wav,/home/public/replica-dataset/apartment_1/180/242.npy
/home/public/replica-dataset/apartment_1/180/64.png,/home/public/replica-dataset/apartment_1/180/64.wav,/home/public/replica-dataset/apartment_1/180/64.npy
/home/public/replica-dataset/apartment_1/180/156.png,/home/public/replica-dataset/apartment_1/180/156.wav,/home/public/replica-dataset/apartment_1/180/156.npy
/home/public/replica-dataset/apartment_1/180/180.png,/home/public/replica-dataset/apartment_1/180/180.wav,/home/public/replica-dataset/apartment_1/180/180.npy
/home/public/replica-dataset/apartment_1/180/160.png,/home/public/replica-dataset/apartment_1/180/160.wav,/home/public/replica-dataset/apartment_1/180/160.npy
/home/public/replica-dataset/apartment_1/180/13.png,/home/public/replica-dataset/apartment_1/180/13.wav,/home/public/replica-dataset/apartment_1/180/13.npy
/home/public/replica-dataset/apartment_1/180/63.png,/home/public/replica-dataset/apartment_1/180/63.wav,/home/public/replica-dataset/apartment_1/180/63.npy
/home/public/replica-dataset/apartment_1/180/248.png,/home/public/replica-dataset/apartment_1/180/248.wav,/home/public/replica-dataset/apartment_1/180/248.npy
/home/public/replica-dataset/apartment_1/180/218.png,/home/public/replica-dataset/apartment_1/180/218.wav,/home/public/replica-dataset/apartment_1/180/218.npy
/home/public/replica-dataset/apartment_1/180/182.png,/home/public/replica-dataset/apartment_1/180/182.wav,/home/public/replica-dataset/apartment_1/180/182.npy
/home/public/replica-dataset/apartment_1/180/141.png,/home/public/replica-dataset/apartment_1/180/141.wav,/home/public/replica-dataset/apartment_1/180/141.npy
/home/public/replica-dataset/apartment_1/180/200.png,/home/public/replica-dataset/apartment_1/180/200.wav,/home/public/replica-dataset/apartment_1/180/200.npy
/home/public/replica-dataset/apartment_1/180/123.png,/home/public/replica-dataset/apartment_1/180/123.wav,/home/public/replica-dataset/apartment_1/180/123.npy
/home/public/replica-dataset/apartment_1/180/54.png,/home/public/replica-dataset/apartment_1/180/54.wav,/home/public/replica-dataset/apartment_1/180/54.npy
/home/public/replica-dataset/apartment_1/180/204.png,/home/public/replica-dataset/apartment_1/180/204.wav,/home/public/replica-dataset/apartment_1/180/204.npy
/home/public/replica-dataset/apartment_1/180/173.png,/home/public/replica-dataset/apartment_1/180/173.wav,/home/public/replica-dataset/apartment_1/180/173.npy
/home/public/replica-dataset/apartment_1/180/84.png,/home/public/replica-dataset/apartment_1/180/84.wav,/home/public/replica-dataset/apartment_1/180/84.npy
/home/public/replica-dataset/apartment_1/180/112.png,/home/public/replica-dataset/apartment_1/180/112.wav,/home/public/replica-dataset/apartment_1/180/112.npy
/home/public/replica-dataset/apartment_1/180/108.png,/home/public/replica-dataset/apartment_1/180/108.wav,/home/public/replica-dataset/apartment_1/180/108.npy
/home/public/replica-dataset/apartment_1/180/130.png,/home/public/replica-dataset/apartment_1/180/130.wav,/home/public/replica-dataset/apartment_1/180/130.npy
/home/public/replica-dataset/apartment_1/180/52.png,/home/public/replica-dataset/apartment_1/180/52.wav,/home/public/replica-dataset/apartment_1/180/52.npy
/home/public/replica-dataset/apartment_1/180/106.png,/home/public/replica-dataset/apartment_1/180/106.wav,/home/public/replica-dataset/apartment_1/180/106.npy
/home/public/replica-dataset/apartment_1/180/138.png,/home/public/replica-dataset/apartment_1/180/138.wav,/home/public/replica-dataset/apartment_1/180/138.npy
/home/public/replica-dataset/apartment_1/180/202.png,/home/public/replica-dataset/apartment_1/180/202.wav,/home/public/replica-dataset/apartment_1/180/202.npy
/home/public/replica-dataset/apartment_1/180/88.png,/home/public/replica-dataset/apartment_1/180/88.wav,/home/public/replica-dataset/apartment_1/180/88.npy
/home/public/replica-dataset/apartment_1/180/18.png,/home/public/replica-dataset/apartment_1/180/18.wav,/home/public/replica-dataset/apartment_1/180/18.npy
/home/public/replica-dataset/apartment_1/180/111.png,/home/public/replica-dataset/apartment_1/180/111.wav,/home/public/replica-dataset/apartment_1/180/111.npy
/home/public/replica-dataset/apartment_1/180/57.png,/home/public/replica-dataset/apartment_1/180/57.wav,/home/public/replica-dataset/apartment_1/180/57.npy
/home/public/replica-dataset/apartment_1/180/243.png,/home/public/replica-dataset/apartment_1/180/243.wav,/home/public/replica-dataset/apartment_1/180/243.npy
/home/public/replica-dataset/apartment_1/180/100.png,/home/public/replica-dataset/apartment_1/180/100.wav,/home/public/replica-dataset/apartment_1/180/100.npy
/home/public/replica-dataset/apartment_1/180/256.png,/home/public/replica-dataset/apartment_1/180/256.wav,/home/public/replica-dataset/apartment_1/180/256.npy
/home/public/replica-dataset/apartment_1/180/245.png,/home/public/replica-dataset/apartment_1/180/245.wav,/home/public/replica-dataset/apartment_1/180/245.npy
/home/public/replica-dataset/apartment_1/180/169.png,/home/public/replica-dataset/apartment_1/180/169.wav,/home/public/replica-dataset/apartment_1/180/169.npy
/home/public/replica-dataset/apartment_1/180/149.png,/home/public/replica-dataset/apartment_1/180/149.wav,/home/public/replica-dataset/apartment_1/180/149.npy
/home/public/replica-dataset/apartment_1/180/203.png,/home/public/replica-dataset/apartment_1/180/203.wav,/home/public/replica-dataset/apartment_1/180/203.npy
/home/public/replica-dataset/apartment_1/180/131.png,/home/public/replica-dataset/apartment_1/180/131.wav,/home/public/replica-dataset/apartment_1/180/131.npy
/home/public/replica-dataset/apartment_1/180/145.png,/home/public/replica-dataset/apartment_1/180/145.wav,/home/public/replica-dataset/apartment_1/180/145.npy
/home/public/replica-dataset/apartment_1/180/246.png,/home/public/replica-dataset/apartment_1/180/246.wav,/home/public/replica-dataset/apartment_1/180/246.npy
/home/public/replica-dataset/apartment_1/180/129.png,/home/public/replica-dataset/apartment_1/180/129.wav,/home/public/replica-dataset/apartment_1/180/129.npy
/home/public/replica-dataset/apartment_1/180/124.png,/home/public/replica-dataset/apartment_1/180/124.wav,/home/public/replica-dataset/apartment_1/180/124.npy
/home/public/replica-dataset/apartment_1/180/37.png,/home/public/replica-dataset/apartment_1/180/37.wav,/home/public/replica-dataset/apartment_1/180/37.npy
/home/public/replica-dataset/apartment_1/180/186.png,/home/public/replica-dataset/apartment_1/180/186.wav,/home/public/replica-dataset/apartment_1/180/186.npy
/home/public/replica-dataset/apartment_1/180/184.png,/home/public/replica-dataset/apartment_1/180/184.wav,/home/public/replica-dataset/apartment_1/180/184.npy
/home/public/replica-dataset/apartment_1/180/189.png,/home/public/replica-dataset/apartment_1/180/189.wav,/home/public/replica-dataset/apartment_1/180/189.npy
/home/public/replica-dataset/apartment_1/180/144.png,/home/public/replica-dataset/apartment_1/180/144.wav,/home/public/replica-dataset/apartment_1/180/144.npy
/home/public/replica-dataset/apartment_1/180/211.png,/home/public/replica-dataset/apartment_1/180/211.wav,/home/public/replica-dataset/apartment_1/180/211.npy
/home/public/replica-dataset/apartment_1/180/190.png,/home/public/replica-dataset/apartment_1/180/190.wav,/home/public/replica-dataset/apartment_1/180/190.npy
/home/public/replica-dataset/apartment_1/180/240.png,/home/public/replica-dataset/apartment_1/180/240.wav,/home/public/replica-dataset/apartment_1/180/240.npy
/home/public/replica-dataset/apartment_1/180/91.png,/home/public/replica-dataset/apartment_1/180/91.wav,/home/public/replica-dataset/apartment_1/180/91.npy
/home/public/replica-dataset/apartment_1/180/59.png,/home/public/replica-dataset/apartment_1/180/59.wav,/home/public/replica-dataset/apartment_1/180/59.npy
/home/public/replica-dataset/apartment_1/180/151.png,/home/public/replica-dataset/apartment_1/180/151.wav,/home/public/replica-dataset/apartment_1/180/151.npy
/home/public/replica-dataset/apartment_1/180/201.png,/home/public/replica-dataset/apartment_1/180/201.wav,/home/public/replica-dataset/apartment_1/180/201.npy
/home/public/replica-dataset/apartment_1/180/42.png,/home/public/replica-dataset/apartment_1/180/42.wav,/home/public/replica-dataset/apartment_1/180/42.npy
/home/public/replica-dataset/apartment_1/180/81.png,/home/public/replica-dataset/apartment_1/180/81.wav,/home/public/replica-dataset/apartment_1/180/81.npy
/home/public/replica-dataset/apartment_1/180/165.png,/home/public/replica-dataset/apartment_1/180/165.wav,/home/public/replica-dataset/apartment_1/180/165.npy
/home/public/replica-dataset/apartment_1/180/177.png,/home/public/replica-dataset/apartment_1/180/177.wav,/home/public/replica-dataset/apartment_1/180/177.npy
/home/public/replica-dataset/apartment_1/180/139.png,/home/public/replica-dataset/apartment_1/180/139.wav,/home/public/replica-dataset/apartment_1/180/139.npy
/home/public/replica-dataset/apartment_1/180/244.png,/home/public/replica-dataset/apartment_1/180/244.wav,/home/public/replica-dataset/apartment_1/180/244.npy
/home/public/replica-dataset/apartment_1/180/255.png,/home/public/replica-dataset/apartment_1/180/255.wav,/home/public/replica-dataset/apartment_1/180/255.npy
/home/public/replica-dataset/apartment_1/180/38.png,/home/public/replica-dataset/apartment_1/180/38.wav,/home/public/replica-dataset/apartment_1/180/38.npy
/home/public/replica-dataset/apartment_1/180/166.png,/home/public/replica-dataset/apartment_1/180/166.wav,/home/public/replica-dataset/apartment_1/180/166.npy
/home/public/replica-dataset/apartment_1/180/96.png,/home/public/replica-dataset/apartment_1/180/96.wav,/home/public/replica-dataset/apartment_1/180/96.npy
/home/public/replica-dataset/apartment_1/180/231.png,/home/public/replica-dataset/apartment_1/180/231.wav,/home/public/replica-dataset/apartment_1/180/231.npy
/home/public/replica-dataset/apartment_1/180/234.png,/home/public/replica-dataset/apartment_1/180/234.wav,/home/public/replica-dataset/apartment_1/180/234.npy
/home/public/replica-dataset/apartment_1/180/219.png,/home/public/replica-dataset/apartment_1/180/219.wav,/home/public/replica-dataset/apartment_1/180/219.npy
/home/public/replica-dataset/apartment_1/180/158.png,/home/public/replica-dataset/apartment_1/180/158.wav,/home/public/replica-dataset/apartment_1/180/158.npy
/home/public/replica-dataset/apartment_1/180/107.png,/home/public/replica-dataset/apartment_1/180/107.wav,/home/public/replica-dataset/apartment_1/180/107.npy
/home/public/replica-dataset/apartment_1/180/73.png,/home/public/replica-dataset/apartment_1/180/73.wav,/home/public/replica-dataset/apartment_1/180/73.npy
/home/public/replica-dataset/apartment_1/180/105.png,/home/public/replica-dataset/apartment_1/180/105.wav,/home/public/replica-dataset/apartment_1/180/105.npy
/home/public/replica-dataset/apartment_1/180/78.png,/home/public/replica-dataset/apartment_1/180/78.wav,/home/public/replica-dataset/apartment_1/180/78.npy
/home/public/replica-dataset/apartment_1/180/154.png,/home/public/replica-dataset/apartment_1/180/154.wav,/home/public/replica-dataset/apartment_1/180/154.npy
/home/public/replica-dataset/apartment_1/180/140.png,/home/public/replica-dataset/apartment_1/180/140.wav,/home/public/replica-dataset/apartment_1/180/140.npy
/home/public/replica-dataset/apartment_1/180/185.png,/home/public/replica-dataset/apartment_1/180/185.wav,/home/public/replica-dataset/apartment_1/180/185.npy
/home/public/replica-dataset/apartment_1/180/181.png,/home/public/replica-dataset/apartment_1/180/181.wav,/home/public/replica-dataset/apartment_1/180/181.npy
/home/public/replica-dataset/apartment_1/180/14.png,/home/public/replica-dataset/apartment_1/180/14.wav,/home/public/replica-dataset/apartment_1/180/14.npy
/home/public/replica-dataset/apartment_1/180/150.png,/home/public/replica-dataset/apartment_1/180/150.wav,/home/public/replica-dataset/apartment_1/180/150.npy
/home/public/replica-dataset/apartment_1/180/109.png,/home/public/replica-dataset/apartment_1/180/109.wav,/home/public/replica-dataset/apartment_1/180/109.npy
/home/public/replica-dataset/apartment_1/180/148.png,/home/public/replica-dataset/apartment_1/180/148.wav,/home/public/replica-dataset/apartment_1/180/148.npy
/home/public/replica-dataset/apartment_1/180/174.png,/home/public/replica-dataset/apartment_1/180/174.wav,/home/public/replica-dataset/apartment_1/180/174.npy
/home/public/replica-dataset/apartment_1/180/27.png,/home/public/replica-dataset/apartment_1/180/27.wav,/home/public/replica-dataset/apartment_1/180/27.npy
/home/public/replica-dataset/apartment_1/180/23.png,/home/public/replica-dataset/apartment_1/180/23.wav,/home/public/replica-dataset/apartment_1/180/23.npy
/home/public/replica-dataset/apartment_1/180/199.png,/home/public/replica-dataset/apartment_1/180/199.wav,/home/public/replica-dataset/apartment_1/180/199.npy
/home/public/replica-dataset/apartment_1/180/188.png,/home/public/replica-dataset/apartment_1/180/188.wav,/home/public/replica-dataset/apartment_1/180/188.npy
/home/public/replica-dataset/apartment_1/180/68.png,/home/public/replica-dataset/apartment_1/180/68.wav,/home/public/replica-dataset/apartment_1/180/68.npy
/home/public/replica-dataset/apartment_1/180/74.png,/home/public/replica-dataset/apartment_1/180/74.wav,/home/public/replica-dataset/apartment_1/180/74.npy
/home/public/replica-dataset/apartment_1/180/196.png,/home/public/replica-dataset/apartment_1/180/196.wav,/home/public/replica-dataset/apartment_1/180/196.npy
/home/public/replica-dataset/apartment_1/180/11.png,/home/public/replica-dataset/apartment_1/180/11.wav,/home/public/replica-dataset/apartment_1/180/11.npy
/home/public/replica-dataset/apartment_1/180/114.png,/home/public/replica-dataset/apartment_1/180/114.wav,/home/public/replica-dataset/apartment_1/180/114.npy
/home/public/replica-dataset/apartment_1/180/163.png,/home/public/replica-dataset/apartment_1/180/163.wav,/home/public/replica-dataset/apartment_1/180/163.npy
/home/public/replica-dataset/apartment_1/180/77.png,/home/public/replica-dataset/apartment_1/180/77.wav,/home/public/replica-dataset/apartment_1/180/77.npy
/home/public/replica-dataset/apartment_1/180/254.png,/home/public/replica-dataset/apartment_1/180/254.wav,/home/public/replica-dataset/apartment_1/180/254.npy
/home/public/replica-dataset/apartment_1/180/119.png,/home/public/replica-dataset/apartment_1/180/119.wav,/home/public/replica-dataset/apartment_1/180/119.npy
/home/public/replica-dataset/apartment_1/180/176.png,/home/public/replica-dataset/apartment_1/180/176.wav,/home/public/replica-dataset/apartment_1/180/176.npy
/home/public/replica-dataset/apartment_1/180/65.png,/home/public/replica-dataset/apartment_1/180/65.wav,/home/public/replica-dataset/apartment_1/180/65.npy
/home/public/replica-dataset/apartment_1/180/26.png,/home/public/replica-dataset/apartment_1/180/26.wav,/home/public/replica-dataset/apartment_1/180/26.npy
/home/public/replica-dataset/apartment_1/180/58.png,/home/public/replica-dataset/apartment_1/180/58.wav,/home/public/replica-dataset/apartment_1/180/58.npy
/home/public/replica-dataset/apartment_1/180/76.png,/home/public/replica-dataset/apartment_1/180/76.wav,/home/public/replica-dataset/apartment_1/180/76.npy
/home/public/replica-dataset/apartment_1/180/167.png,/home/public/replica-dataset/apartment_1/180/167.wav,/home/public/replica-dataset/apartment_1/180/167.npy
/home/public/replica-dataset/apartment_1/180/159.png,/home/public/replica-dataset/apartment_1/180/159.wav,/home/public/replica-dataset/apartment_1/180/159.npy
/home/public/replica-dataset/apartment_1/180/224.png,/home/public/replica-dataset/apartment_1/180/224.wav,/home/public/replica-dataset/apartment_1/180/224.npy
/home/public/replica-dataset/apartment_1/180/155.png,/home/public/replica-dataset/apartment_1/180/155.wav,/home/public/replica-dataset/apartment_1/180/155.npy
/home/public/replica-dataset/apartment_1/180/93.png,/home/public/replica-dataset/apartment_1/180/93.wav,/home/public/replica-dataset/apartment_1/180/93.npy
/home/public/replica-dataset/apartment_1/180/162.png,/home/public/replica-dataset/apartment_1/180/162.wav,/home/public/replica-dataset/apartment_1/180/162.npy
/home/public/replica-dataset/apartment_1/180/153.png,/home/public/replica-dataset/apartment_1/180/153.wav,/home/public/replica-dataset/apartment_1/180/153.npy
/home/public/replica-dataset/apartment_1/180/195.png,/home/public/replica-dataset/apartment_1/180/195.wav,/home/public/replica-dataset/apartment_1/180/195.npy
/home/public/replica-dataset/apartment_1/180/122.png,/home/public/replica-dataset/apartment_1/180/122.wav,/home/public/replica-dataset/apartment_1/180/122.npy
/home/public/replica-dataset/apartment_1/180/161.png,/home/public/replica-dataset/apartment_1/180/161.wav,/home/public/replica-dataset/apartment_1/180/161.npy
/home/public/replica-dataset/apartment_1/180/90.png,/home/public/replica-dataset/apartment_1/180/90.wav,/home/public/replica-dataset/apartment_1/180/90.npy
/home/public/replica-dataset/apartment_1/180/249.png,/home/public/replica-dataset/apartment_1/180/249.wav,/home/public/replica-dataset/apartment_1/180/249.npy
/home/public/replica-dataset/apartment_1/180/142.png,/home/public/replica-dataset/apartment_1/180/142.wav,/home/public/replica-dataset/apartment_1/180/142.npy
/home/public/replica-dataset/apartment_1/180/85.png,/home/public/replica-dataset/apartment_1/180/85.wav,/home/public/replica-dataset/apartment_1/180/85.npy
/home/public/replica-dataset/apartment_1/180/101.png,/home/public/replica-dataset/apartment_1/180/101.wav,/home/public/replica-dataset/apartment_1/180/101.npy
/home/public/replica-dataset/apartment_1/180/157.png,/home/public/replica-dataset/apartment_1/180/157.wav,/home/public/replica-dataset/apartment_1/180/157.npy
/home/public/replica-dataset/apartment_1/180/60.png,/home/public/replica-dataset/apartment_1/180/60.wav,/home/public/replica-dataset/apartment_1/180/60.npy
/home/public/replica-dataset/apartment_1/180/250.png,/home/public/replica-dataset/apartment_1/180/250.wav,/home/public/replica-dataset/apartment_1/180/250.npy
/home/public/replica-dataset/apartment_1/180/62.png,/home/public/replica-dataset/apartment_1/180/62.wav,/home/public/replica-dataset/apartment_1/180/62.npy
/home/public/replica-dataset/apartment_1/180/217.png,/home/public/replica-dataset/apartment_1/180/217.wav,/home/public/replica-dataset/apartment_1/180/217.npy
/home/public/replica-dataset/apartment_1/180/21.png,/home/public/replica-dataset/apartment_1/180/21.wav,/home/public/replica-dataset/apartment_1/180/21.npy
/home/public/replica-dataset/apartment_1/180/235.png,/home/public/replica-dataset/apartment_1/180/235.wav,/home/public/replica-dataset/apartment_1/180/235.npy
/home/public/replica-dataset/apartment_1/180/191.png,/home/public/replica-dataset/apartment_1/180/191.wav,/home/public/replica-dataset/apartment_1/180/191.npy
/home/public/replica-dataset/apartment_1/180/178.png,/home/public/replica-dataset/apartment_1/180/178.wav,/home/public/replica-dataset/apartment_1/180/178.npy
/home/public/replica-dataset/apartment_1/180/241.png,/home/public/replica-dataset/apartment_1/180/241.wav,/home/public/replica-dataset/apartment_1/180/241.npy
/home/public/replica-dataset/apartment_1/180/99.png,/home/public/replica-dataset/apartment_1/180/99.wav,/home/public/replica-dataset/apartment_1/180/99.npy
/home/public/replica-dataset/apartment_1/180/121.png,/home/public/replica-dataset/apartment_1/180/121.wav,/home/public/replica-dataset/apartment_1/180/121.npy
/home/public/replica-dataset/apartment_1/180/175.png,/home/public/replica-dataset/apartment_1/180/175.wav,/home/public/replica-dataset/apartment_1/180/175.npy
/home/public/replica-dataset/apartment_1/180/22.png,/home/public/replica-dataset/apartment_1/180/22.wav,/home/public/replica-dataset/apartment_1/180/22.npy
/home/public/replica-dataset/apartment_1/180/115.png,/home/public/replica-dataset/apartment_1/180/115.wav,/home/public/replica-dataset/apartment_1/180/115.npy
/home/public/replica-dataset/apartment_1/180/20.png,/home/public/replica-dataset/apartment_1/180/20.wav,/home/public/replica-dataset/apartment_1/180/20.npy
/home/public/replica-dataset/apartment_1/180/212.png,/home/public/replica-dataset/apartment_1/180/212.wav,/home/public/replica-dataset/apartment_1/180/212.npy
/home/public/replica-dataset/frl_apartment_3/0/182.png,/home/public/replica-dataset/frl_apartment_3/0/182.wav,/home/public/replica-dataset/frl_apartment_3/0/182.npy
/home/public/replica-dataset/frl_apartment_3/0/120.png,/home/public/replica-dataset/frl_apartment_3/0/120.wav,/home/public/replica-dataset/frl_apartment_3/0/120.npy
/home/public/replica-dataset/frl_apartment_3/0/185.png,/home/public/replica-dataset/frl_apartment_3/0/185.wav,/home/public/replica-dataset/frl_apartment_3/0/185.npy
/home/public/replica-dataset/frl_apartment_3/0/66.png,/home/public/replica-dataset/frl_apartment_3/0/66.wav,/home/public/replica-dataset/frl_apartment_3/0/66.npy
/home/public/replica-dataset/frl_apartment_3/0/137.png,/home/public/replica-dataset/frl_apartment_3/0/137.wav,/home/public/replica-dataset/frl_apartment_3/0/137.npy
/home/public/replica-dataset/frl_apartment_3/0/136.png,/home/public/replica-dataset/frl_apartment_3/0/136.wav,/home/public/replica-dataset/frl_apartment_3/0/136.npy
/home/public/replica-dataset/frl_apartment_3/0/3.png,/home/public/replica-dataset/frl_apartment_3/0/3.wav,/home/public/replica-dataset/frl_apartment_3/0/3.npy
/home/public/replica-dataset/frl_apartment_3/0/145.png,/home/public/replica-dataset/frl_apartment_3/0/145.wav,/home/public/replica-dataset/frl_apartment_3/0/145.npy
/home/public/replica-dataset/frl_apartment_3/0/57.png,/home/public/replica-dataset/frl_apartment_3/0/57.wav,/home/public/replica-dataset/frl_apartment_3/0/57.npy
/home/public/replica-dataset/frl_apartment_3/0/168.png,/home/public/replica-dataset/frl_apartment_3/0/168.wav,/home/public/replica-dataset/frl_apartment_3/0/168.npy
/home/public/replica-dataset/frl_apartment_3/0/124.png,/home/public/replica-dataset/frl_apartment_3/0/124.wav,/home/public/replica-dataset/frl_apartment_3/0/124.npy
/home/public/replica-dataset/frl_apartment_3/0/18.png,/home/public/replica-dataset/frl_apartment_3/0/18.wav,/home/public/replica-dataset/frl_apartment_3/0/18.npy
/home/public/replica-dataset/frl_apartment_3/0/80.png,/home/public/replica-dataset/frl_apartment_3/0/80.wav,/home/public/replica-dataset/frl_apartment_3/0/80.npy
/home/public/replica-dataset/frl_apartment_3/0/206.png,/home/public/replica-dataset/frl_apartment_3/0/206.wav,/home/public/replica-dataset/frl_apartment_3/0/206.npy
/home/public/replica-dataset/frl_apartment_3/0/109.png,/home/public/replica-dataset/frl_apartment_3/0/109.wav,/home/public/replica-dataset/frl_apartment_3/0/109.npy
/home/public/replica-dataset/frl_apartment_3/0/82.png,/home/public/replica-dataset/frl_apartment_3/0/82.wav,/home/public/replica-dataset/frl_apartment_3/0/82.npy
/home/public/replica-dataset/frl_apartment_3/0/155.png,/home/public/replica-dataset/frl_apartment_3/0/155.wav,/home/public/replica-dataset/frl_apartment_3/0/155.npy
/home/public/replica-dataset/frl_apartment_3/0/58.png,/home/public/replica-dataset/frl_apartment_3/0/58.wav,/home/public/replica-dataset/frl_apartment_3/0/58.npy
/home/public/replica-dataset/frl_apartment_3/0/134.png,/home/public/replica-dataset/frl_apartment_3/0/134.wav,/home/public/replica-dataset/frl_apartment_3/0/134.npy
/home/public/replica-dataset/frl_apartment_3/0/102.png,/home/public/replica-dataset/frl_apartment_3/0/102.wav,/home/public/replica-dataset/frl_apartment_3/0/102.npy
/home/public/replica-dataset/frl_apartment_3/0/69.png,/home/public/replica-dataset/frl_apartment_3/0/69.wav,/home/public/replica-dataset/frl_apartment_3/0/69.npy
/home/public/replica-dataset/frl_apartment_3/0/73.png,/home/public/replica-dataset/frl_apartment_3/0/73.wav,/home/public/replica-dataset/frl_apartment_3/0/73.npy
/home/public/replica-dataset/frl_apartment_3/0/96.png,/home/public/replica-dataset/frl_apartment_3/0/96.wav,/home/public/replica-dataset/frl_apartment_3/0/96.npy
/home/public/replica-dataset/frl_apartment_3/0/152.png,/home/public/replica-dataset/frl_apartment_3/0/152.wav,/home/public/replica-dataset/frl_apartment_3/0/152.npy
/home/public/replica-dataset/frl_apartment_3/0/115.png,/home/public/replica-dataset/frl_apartment_3/0/115.wav,/home/public/replica-dataset/frl_apartment_3/0/115.npy
/home/public/replica-dataset/frl_apartment_3/0/108.png,/home/public/replica-dataset/frl_apartment_3/0/108.wav,/home/public/replica-dataset/frl_apartment_3/0/108.npy
/home/public/replica-dataset/frl_apartment_3/0/53.png,/home/public/replica-dataset/frl_apartment_3/0/53.wav,/home/public/replica-dataset/frl_apartment_3/0/53.npy
/home/public/replica-dataset/frl_apartment_3/0/209.png,/home/public/replica-dataset/frl_apartment_3/0/209.wav,/home/public/replica-dataset/frl_apartment_3/0/209.npy
/home/public/replica-dataset/frl_apartment_3/0/89.png,/home/public/replica-dataset/frl_apartment_3/0/89.wav,/home/public/replica-dataset/frl_apartment_3/0/89.npy
/home/public/replica-dataset/frl_apartment_3/0/169.png,/home/public/replica-dataset/frl_apartment_3/0/169.wav,/home/public/replica-dataset/frl_apartment_3/0/169.npy
/home/public/replica-dataset/frl_apartment_3/0/223.png,/home/public/replica-dataset/frl_apartment_3/0/223.wav,/home/public/replica-dataset/frl_apartment_3/0/223.npy
/home/public/replica-dataset/frl_apartment_3/0/9.png,/home/public/replica-dataset/frl_apartment_3/0/9.wav,/home/public/replica-dataset/frl_apartment_3/0/9.npy
/home/public/replica-dataset/frl_apartment_3/0/37.png,/home/public/replica-dataset/frl_apartment_3/0/37.wav,/home/public/replica-dataset/frl_apartment_3/0/37.npy
